ref,cote,titre,contenu,analyse_diplomatique,date
01963,0026/GDE,COMMUNICATION INTERNE ET EXTERNE : DOCUMENTATION : ARTICLES DE PRESSE SUR LES CONSOMMATEURS D'HYDROCARBURES ET LA SIR,"DOCUMENTATION, CONSOMMATEUR, PRODUIT PETROLIER, SIR","(ARTICLE DE PRESSE) DATE EXTREME  : 2010, 2012, SORT FINAL : CONSERVATION DEFINITIVE",
01964,0018/RAI,"REALISATION DES AUDITS INTERNES : LETTRE DU CONTROLE ""INTERNE EXERCICE 2010 ; RAPPORT DU SERVICE D'AUDIT"" INTERNE","CONTROLE INTERNE, AUDIT INTERNE, SONABHY","(RAPPORT) DATE EXTREME  : 2011, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
01965,0015/AGJ,JURIDICTION ET CONTENTIEUX : DOSSIER CONTENTIEUX ENTRE LA SONABHY ET TRIGON 2011,"CONTENTIEUX, APPROVISIONNEMENT, PRODUIT PETROLIER, SONABHY, TRIGON, AUCKENTHALER FRANCK ME","(CORRESPONDANCE, MEMOIRE EN REPONSE) DATE EXTREME  : 2011, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",
01966,0016/AGJ,JURIDICTION ET CONTENTIEUX : DOSSIERS CONTENTIEUX GERES PAR ME INOUSSA ZONGO,"CONTENTIEUX, SONABHY, GESTION, ZONGO INOUSSA ME","(ETAT) DATE EXTREME  : 2008, SORT FINAL : CONSERVATION DEFINITIVE",
01967,0017/AGJ,"JURIDICTION ET CONTENTIEUX : RECUEIL D'ARRETES MINISTERIELS SUR LE TRAVAIL 2007, 2009-2010","TRAVAIL, SECURITE SOCIALE","(RECUEIL D'ARRETE, ARRETE) DATE EXTREME  : 2007, 2009-2010, PASSAGE GED   : DOCUCOUR SORT FINAL : CONSERVATION DEFINITIVE",
01968,0018/AGJ,JURIDICTION ET CONTENTIEUX : LOI SUR LE REGIME FONCIER RURAL,"REGIME FONCIER, FONCIER RURAL, LOI","(TEXTE LEGISLATIF) DATE EXTREME  : 2009, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
01969,1327/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°15/433 DU 23 DECEMBRE 2015 :"" SONABHY ET FASO CONTRACTOR","TRANSPORT, PRODUIT PETROLIER, SONABHY, FASO CONTRACTOR","(CONTRAT) DATE EXTREME  : 2015, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2015
01970,1328/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°15/405 DU 23 DECEMBRE 2015 +"" CONTRAT N°18/0389 DU 16 MARS 2018 : SONABHY ET COMMERCE GENERAL DU FASO","TRANSPORT, PRODUIT PETROLIER, SONABHY, COMMERCE GENERAL DU FASO","(CONTRAT) DATE EXTREME  : 2015, 2018, 20152018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
01971,1329/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°15/396 DU 21 DECEMBRE 2015 :"" SONABHY ET TAPSOBA S JOEL","TRANSPORT, PRODUIT PETROLIER, SONABHY, TAPSOBA S JOEL","(CONTRAT) DATE EXTREME  : 2015, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2015
01972,1330/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°15/388 DU 18 NOVEMBRE 2015 :"" SONABHY ET LAWAGOULE TRANSPORT","TRANSPORT, PRODUIT PETROLIER, SONABHY, LAWAGOULE TRANSPORT","(CONTRAT) DATE EXTREME  : 2015, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2015
01973,0612/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 MARS 2010,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, JOURNAL COMPTABLE, ETAT) DATE EXTREME  : JANVIER-MARS 2010, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2010
01974,0613/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 30 JUIN 2010,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : AVRIL-JUIN 2010, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2010
01975,0614/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 30 SEPTEMBRE 2010,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : JUILLET-SEPTEMBRE 2010, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2010
01976,0615/RCG,REALISER LE CONTROLE DE GESTION: RAPPORT D'ACTIVITE AU 31 DECEMBRE 2010,"ACTIVITE, BUDGET, GESTION","(RAPPORT) DATE EXTREME  : 2010, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2010
01977,0616/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 30 JUIN 2011,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT) DATE EXTREME  : AVRIL-JUIN 2011, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2011
01978,0617/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 MARS 2011,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : JANVIER-MARS 2011, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2011
01979,0618/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 30 SEPTEMBRE 2011,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : JUILLET-SEPTEMBRE 2011, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2011
01980,0619/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 DECEMBRE 2011,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : OCTOBRE-DECEMBRE 2011, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2011
01981,0620/RCG,REALISATION DU CONTROLE DE GESTION : RAPPORT D'ACTIVITES AU 31 DECEMBRE 2011,"ACTIVITE, GESTION, BUDGET","(RAPPORT) DATE EXTREME  : 2011, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2011
01982,0621/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 MARS 2012,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : JANVIER-MARS 2012, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : 6 ANS",2012
01983,0622/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 30 SEPTEMBRE 2012,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : JUILLET-SEPTEMBRE 2012, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2012
01984,0623/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 DECEMBRE 2012,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RCG) DATE EXTREME  : OCTOBRE-DECEMBRE 2012, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2012
01985,0624/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 MARS 2013,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : JANVIER-MARS 2013, OBSERVATIONS  : SEULS LES RAPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2013
01986,0625/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 30 JUIN 2013,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : AVRIL- JUIN 2013, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2013
01987,0626/RCG,REALISATION DU CONTROLE DE GESTION: EXECUTION BUDGETAIRE AU 31 DECEMBRE 2013,"EXECUTION BUDGETAIRE, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : OCTOBRE-DECEMBRE 2013, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2013
01988,0627/RG,REALISATION DU CONTROLE DE GESTION: RAPPORT D'ACTIVITES AU 31 MARS 2012,"ACTIVITE, GESTION, BUDGET","(RAPPORT) DATE EXTREME  : JANVIER-MARS 2012, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2012
01989,0628/RCG,REALISATION DU CONTROLE DE GESTION : RAPPORT D'ACTIVITES AU 30 SEPTEMBRE 2012,"ACTIVITE, GESTION, BUDGET","(RAPPORT) DATE EXTREME  : JUILLET-SEPTEMBRE 2012, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2012
01990,0629/RCG,REALISATION DU CONTROLE DE GESTION : RAPPORT D'ACTIVITES AU 31 DECEMBRE 2012,"GESTION, BUDGET, ACTIVITE","(RAPPORT) DATE EXTREME  : OCTOBRE - DECEMBRE 2012, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2012
01991,0630/RCG,REALISATION DU CONTROLE DE GESTION : ELABORATION DU BUDGET ET PROGRAMME D'ACTIVITES 2010,"CONTROLE DE GESTION, ACTIVITE, BUDGET","(RAPPORT, PROGRAMME D'ACTIVITE, AVANT PROJET DE BUDGET, PROJET DE BUDGET) DATE EXTREME  : 2009-2010, OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2010
01992,0631/RCG,REALISATION DU CONTROLE DE GESTION: ELABORATION DU BUDGET ET PROGRAMME D'ACTIVITES 2011,"CONTROLE DE GESTION, ACTIVITE, BUDGET","(RAPPORT, PROGRAMME D'ACTIVITES, AVANT PROJET DE BUDGET, PROJET DE BUDGET) DATE EXTREME  : 2010-2011, 20102011 OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
01993,0632/RCG,REALISATION DU CONTROLE DE GESTION : ELABORATION DU BUDGET ET PROGRAMME D'ACTIVITES 2012,"CONTROLE DE GESTION, BUDGET, ACTIVITE, CENTRE DE COUT","(RAPPORT, PROGRAMME D'ACTIVITES, AVANT PROJET DE BUDGET, PROJET DE BUDGET) DATE EXTREME  : 2011-2012, 20112012 OBSERVATIONS  : SEULS LES RAPPORTS SERONT NUMERSISES PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
01994,0633/RCG,REALISATION DU CONTROLE DE GESTION : AVANT PROJET DE BUDGET 2010,"BUDGET, ETAT, GESTION","(RAPPORT, ETAT) DATE EXTREME  : 2010, SORT FINAL : DESTRUCTION",2010
01995,0634/RCG,REALISATION DU CONTROLE DE GESTION : AVANT PROJET DE BUDGET 2011,"BUDGET, RAPPORT, ETAT, GESTION","(RAPPORT, ETAT) DATE EXTREME  : 2011, SORT FINAL : DESTRUCTION",2011
01996,0635/RCG,REALISATION DU CONTROLE DE GESTION : AVANT PROJET DE BUDGET2012,"RAPPORT, ETAT, BUDGET, GESTION","(RAPPORT, ETAT) DATE EXTREME  : 2012, SORT FINAL : DESTRUCTION",2012
01997,1331/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/056 DU 04 MARS 2016 :"" SONABHY ET SORAMA","TRANSPORT, PRODUIT PETROLIER, SONABHY, SORAMA","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
01998,1332/CJ,"JURIDICTION ET CONTENTIEUX : VENTE DE PRODUITS ""PETROLIERS ; CONTRAT N°16/133 DE 04 AVRIL 2016  +"" CONTRAT N°17/0622 DU 28 DECEMBRE 2017 : SONABHY ET SOCIETE D'ESSENCE ET DE LUBRIFIANTS DU FASO","VENTE, PRODUIT PETROLIER, SONABHY, SOCIETE D'ESSENCE ET DE LUBRIFIANTS DU FASO","(CONTRAT) DATE EXTREME  : 2016-2017, 20162017 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
01999,1333/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°15/364 DU 12 NOVEMBRE 2015 :"" SONABHY ET SOCIETE AFRICA LOUE TOUT","TRANSPORT, PRODUIT PETROLIER, SONABHY, SOCIETE AFRICA LOUE TOUT","(CONTRAT) DATE EXTREME  : 2015, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2015
02000,1334/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/147 DU 07 AVRIL 2016 +"" CONTRAT N°18/00152 DU 12FEVRIER 2018: SONABHY ET ZERBO ABRAHAM","TRANSPORT, PRODUIT PETROLIER, SONABHY, GROUPE SPLENDIDE SARL, ZERBO ABRAHAM","(CONTRAT) DATE EXTREME  : 2016, 20162018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02001,1335/CJ,"JURIDICTION ET CONTENTIEUX : VENTE DE PRODUITS ""PETROLIERS ; CONTRAT N°16/132 DU 04 AVRIL 2016 +"" CONTRAT N°17/0590 DU 28 DECEMBRE 2017 : SONABHY ET BOUN AOUF OIL","VENTE, PRODUIT PETROLIER, SONABHY, BOUN AOUF OIL","(CONTRAT) DATE EXTREME  : 2016-2017, 20162017 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02002,1336/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/058 DU 04 MARS 2016 +"" CONTRAT N°18/0264 DU 27 FEVRIER 2018 : SONABHY ET TRANSPORT BAOWEND-MANEGRE","TRANSPORT, PRODUIT PETROLIER, SONABHY, TRANSPORT BAOWEND-MANEGRE","(CONTRAT) DATE EXTREME  : 2016, 2018, 20162018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02003,1337/CJ,"JURIDICTION ET CONTENTIEUX : VENTE DE PRODUITS ""PETROLIERS ; CONTRAT N°16/140 DU 06 AVRIL 2016 +"" CONTRAT N°17/588 DU 28 DECEMBRE 2017 : SONABHY ET SMOP ELUFA","VENTE, PRODUIT PETROLIER, SONABHY, SMOP ELUFA","(CONTRAT) DATE EXTREME  : 2016-2017, 20162017 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02004,1338/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/145 DU 07 AVRIL 2016 +"" AVENANT N°16/0375 DU 20 SEPTEMBRE 2016 : SONABHY ET ENTREPRISE C S TRADING","TRANSPORT, PRODUIT PETROLIER, SONABHY, ENTREPRISE C S TRADING","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02005,1339/CJ,JURIDICTION ET CONTENTIEUX : PASSAGE DE PRODUITS PETROLIERS : CONTRAT N°16/136 DU 04 AVRIL 2016 : SONABHY ET PLAN PRODUCTION INTERNATIONAL,"PASSAGE, PRODUIT PETROLIER, SONABHY, PROJET PRODUCTION INTERNATIONAL","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02006,1340/CJ,JURIDICTION ET CONTENTIEUX : PASSAGE DE PRODUITS PETROLIERS : CONTRAT N°16/141 DU 06 AVRIL 2016 : SONABHY ET SODHYZO,"PASSAGE, PRODUIT PETROLIER, SONABHY, SODHYZO","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02007,1341/CJ,JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS PETROLIERS : CONTRAT N°16/066 DU 07 AVRIL 2016 : SONABHY ET COMPAORE BOUREIMA,"TRANSPORT, PRODUIT PETROLIER, SONABHY, COMPAORE BOUREIMA","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02008,1342/CJ,JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS PETROLIERS : CONTRAT N°16/149 DU 07 AVRIL 2016 : SONABHY ET KABORE SOUMAILA,"TRANSPORT, PRODUIT PETROLIER, SONABHY, KABORE SOUMAILA","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02009,1343/CJ,JURIDICTION ET CONTENTIEUX : VENTE DE PRODUITS PETROLIERS : CONTRAT N°16/139 DU 06 AVRIL 2016 + CONTRAT N°18/0043 DU 01 FEVRIER 2018 : SONABHY ET HYDRO LUB,"VENTE, PRODUIT PETROLIER, SONABHY, HYDRO LUB","(CONTRAT) DATE EXTREME  : 2016, 2018, 20162018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02010,1344/CJ,JURIDICTION ET CONTENTIEUX : VENTE DE PRODUITS PETROLIERS : CONTRAT N° : SONABHY ET AVRIL OIL BURKINA,"VENTE, PRODUIT PETROLIER, SONABHY","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02011,1345/CJ,JURIDICTION ET CONTENTIEUX : PASSAGE DE PRODUITS PETROLIERS : CONTRAT N°  + CONTRAT N°17/00599 DU 28 DECEMBRE 2018: SONABHY ET APRIL OIL BURKINA,"PASSAGE, PRODUIT PETROLIER, SONABHY, APRIL OIL BURKINA","(CONTRAT) DATE EXTREME  : 2016-2018, 20162018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02012,0636/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES CONTRATS DE TRANSPORT 2011 PA R LA DCG,"CONTRACTUALISATION, TRANSPORT, PRODUIT PETROLIER, CONTROLE DE GFESTION, SANKARA SAIDOU","(CONTRAT DE TRANSPORT) DATE EXTREME  : 2011, SORT FINAL : DESTRUCTION",
02013,0637/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES CONTRATS 2012 PAR LA DCG,"CONTRACTUALISATION, TRANSPORT, VENTE, PRODUIT PETROLIER, CONTROLE DE GFESTION","(CONTRAT DE TRANSPORT, CONTRAT DE VENTE) DATE EXTREME  : 2012, SORT FINAL : DESTRUCTION",
02014,0638/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES CONTRATS 2013 PAR LA DCG,"CONTRACTUALISATION, FOURNITURE, VENTE, PRODUIT PETROLIER, BIEN ET SERVICE, CONTROLE DE GFESTION","(CONTRAT DE FOURNITURE, CONTRAT DE VENTE, CONTRAT D'ENTRETIEN) DATE EXTREME  : 2013, SORT FINAL : DESTRUCTION",
02015,0639/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES AVENANT 2011 PAR LA DCG,"CONTRACTUALISATION, TRANSPORT, PRODUIT PETROLIER, TOUGOUMA OLGA CLOTILDE, CONTROLE DE GFESTION","(AVENANT) DATE EXTREME  : 2011, SORT FINAL : DESTRUCTION",
02016,0640/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES AVENANT 2012 PAR LA DCG,"CONTRACTUALISATION, VENTE, TRANSPORT, PRODUIT PETROLIER, CONTROLE DE GFESTION","(AVENANT) DATE EXTREME  : 2012, SORT FINAL : DESTRUCTION",
02017,0641/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES AVENANT 2013 PAR LA DCG,"CONTRACTUALISATION, VENTE, PRODUIT PETROLIER, CONTROLE DE GFESTION","(AVENANT) DATE EXTREME  : 2013, SORT FINAL : DESTRUCTION",
02018,0642/RCG,REALISATION DU CONTROLE DE GESTION : TRAITEMENT DES FACTURES 2013 PAR LA DCG,"FACTURATION, SDV BURKINA, CORIS BOURSE, AGENCE BAOBAB, PRESTATAIRE, CONTROLE DE GFESTION","(FACTURE, CORRESPONDANCE, DPI, ORDRE DE SERVICE) DATE EXTREME  : 2013, SORT FINAL : DESTRUCTION",
02019,1346/CJ,JURIDICTION ET CONTENTIEUX : LETTRE DE TRANSMISSION ET PROTOCOLE D'ACCORD DES ENGAGEMENTS DU CONTRAT PLAN ET APUREMENT DE LA DETTE SONABEL DU 10 MAI 2016 + MARCHE N°083-2016 DU 16 SEPTEMBRE 2016 : SONABHY ET ETAT BURKINABE ET SONABEL,"ENGAGEMENT, CONTRAT-PLAN, DETTE, APUREMENT, SONABEL, ACHAT, PRODUIT PETROLIER, SONABHY, ETAT BURKINABE","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02020,1347/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/0198 DU 25 MAI 2016 +"" AVENANT N°17/0279 DU 27 JUIN 2017 + CONTRAT N°18/0284 DU 02 MARS 2018 : SONABHY ET GUIRO ABDOULAYE","TRANSPORT, PRODUIT PETROLIER, SONABHY, GUIRO ABDOULAYE","(CONTRAT, AVENANT) DATE EXTREME  : 2016-2018, 201620172018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02021,1348/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; AVENANT N°16/146 DU 07 AVRIL 2016 :"" SONABHY ET OUEDRAOGO K MODESTE","TRANSPORT, PRODUIT PETROLIER, SONABHY, OUEDRAOGO K MODESTE","(CONTRAT, AVENANT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02022,1349/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/157 DU 03 MAI 2016 :"" SONABHY ET SOTRABW","TRANSPORT, PRODUIT PETROLIER, SONABHY, SOTRABW","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02023,1350/CJ,"JURIDICTION ET CONTENTIEUX : PASSAGE DE PRODUITS ""PETROLIERS; CONTRAT N°16/162 DU 03 MAI 2016 : SONABHY"" ET TRADING AND BUSINESS-BTP","PASSAGE, PRODUIT PETROLIER, SONABHY, TRADING AND BUSINESS BTP","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02024,1351/CJ,"JURIDICTION ET CONTENTIEUX : VENTE DE PRODUITS ""PETROLIERS ; CONTRAT N°16/200 DU 02 JUIN 2016 +"" CONTRAT N°17/0620 DU 28 DECEMBRE 2017 : SONABHY ET RICHTING PETROLEUM","VENTE, PRODUIT PETROLIER, SONABHY, RICHTING PETROLEUM","(CONTRAT) DATE EXTREME  : 2016-2017, 20162017 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02025,1352/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; AVENANT N°16/126 DU 04 AVRIL 2016 :"" SONABHY ET TRANSPORT NEERWAYA","TRANPORT, PRODUIT PETROLIER, SONABHY, TRANSPORT NEERWAYA","(CONTRAT, AVENANT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02026,1353/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; AVENANT N°16/193 DU 25 MAI 2016 +"" AVENANT N°16/208 DU 14 JUIN 2016 + AVENANT N°17/0379 DU 01 AOUT 2017 : SONABHY ET FASO COMMERCE","TRANSPORT, PRODUIT PETROLIER, SONABHY, FASO COMMERCE","(CONTRAT, AVENANT) DATE EXTREME  : 2016-2017, 20162017 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
02027,1354/CJ,JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS PETROLIERS : CONTRAT N°15/223 DU 20 AVRIL 2015 : SONABHY ET NACANABO HALIDOU,"TRANSPORT, PRODUIT PETROLIER, SONABHY, NACANABO HALIDOU","(CONTRAT) DATE EXTREME  : 2015, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2015
02028,1355/CJ,JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS PETROLIERS : CONTRAT N°16/219 DU 17 JUIN 2016 : SONABHY ET TRANSPORT WENDPANGA,"TRANSPORT, PRODUIT PETROLIER, SONABHY, TRANSPORT WENDPANGA","(CONTRAT) DATE EXTREME  : 2016, PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",2016
02029,1356/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; CONTRAT N°16/153 DU 20 AVRIL 2016 +"" CONTRAT N°18/0142 DU 12 FEVRIER 2018 : SONABHY ET EKODIS BURKINA","TRANSPORT, PRODUIT PETROLIER, SONABHY, EKODIS BURKINA","(CONTRAT) DATE EXTREME  : 2016, 2018, 20162018 PASSAGE GED   : DOCESSEN SORT FINAL : CONSERVATION DEFINITIVE",
