ID,Cote,Titre,Contenu Dossier,Analyse Diplomatique,Date Extrême,Année,Passage GED,Sort Finale
05115,1457/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES POUR L'ACQUISITION ET L'INSTALLATION D'UN GROUPE ELECTROGENE AU PROFIT DE BINGO,"GROUPE ELECTROGENE, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2014,,NON,DESTRUCTION
05116,1458/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2014/001 POUR LA FOURNITURE, L'INSTALLATION ET LE SUPPORT D'UN ANTIVIRUS AU PROFIT DE LA SONABHY",ANTIVIRUS,(DEMANDE DE PRIX),2014,,NON,DESTRUCTION
05117,1459/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX 2013-20 POUR LA FOURNITURE DE CONTROLEURS DE TERRE AU PROFIT DU DEPOT DE BOBO,"CONTROLEUR DE TERRE, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2014,,NON,DESTRUCTION
05118,1460/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX 2014/003 POUR L'ACQUISITION DE TETE DE DIFFUSION A DEBIT ET JET REGLABLES, DE LANCES A MOUSSE ET A EAU AU PROFIT DE BINGO","TETE DE DIFFUSION A DEBIT, JET REGLABLE, LANCE MOUSSE, LANCE EAU, PRM",(DEMANDE DE PRIX),20143,,NON,DESTRUCTION
05119,1461/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-19 POUR L'ACQUISITION D'INTERRUPTEURS DE POSITION AU PROFIT DE LA SONABHY A BINGO,"INTERRUPTEUR DE POSITION, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05120,1462/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2014-002 POUR ACQUISITION DE TUYAUX INCENDIE AU PROFIT DE LA SONABHY A BINGO,"TUYAUXINCENDIE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2014,,NON,DESTRUCTION
05121,1463/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2014/004 POUR L'ACQUISITION DE LAMPES ADF AU PROFIT DE LA SONABHY A BINGO,"LAMPE ADF, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2014,,NON,DESTRUCTION
05122,1464/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-02 POUR LE RECRUTEMENT D'UNE SOCIETE DE GARDIENNAGE AU PROFIT DE LA SONABHY,"RECRUTEMENT, SOCIETE DE GARDIENNAGE, PRM",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05123,1465/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-012 POUR LA REALISATION DE L'ETANCHEITE DE LA TOITURE DES BATIMENTS A BINGO,"REALISATION, ETANCHEITE, TOITURE DES BATIMENTS, DEPOT DE BINGO",(APPEL D'OFFRES ),2013,,NON,DESTRUCTION
05124,1466/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES PÖUR LES TRAVAUX DE CONSTRUCTION D'UN CENTRE D'EMPLISSEUR DE BOUTEILLES DE GAZ AU DEPOT DE BINGO,"TRAVAUX DE CONSTRUCTION, CENTRE EMPLISSEUR, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05125,1467/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-08 POUR LA SELECTION DE CAMIONS CITERNES POUR LE TRANSPORT D'HYDROCARBURES DE LA SONABHY,"SELECTION DE CAMIONS CITERNE, TRANSPORT, HYDROCARBURE, PRM",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05126,1468/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-013 POUR LES TRAVAUX DE CONSTRUCTION ET DE BITUMAGE D'UNE BRETELLE D'ACCES AU DEPOT DE PENI,"TRAVAUX DE CONSTRUCTION, BITUMAGE, BRETELLE D'ACCES AU DEPOT DE PENI, PRM",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05127,1469/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-09 POUR LE RENOUVELLEMENT D'UN CONTRAT OVS MICROSOLFT ET ASSISTANCE AU PROFIT DE LA SONABHY,"RENOUVELLEMENT DE CONTRAT, OVS MICROSOLFT ET ASSISTANCE, PRM",(APPEL D'OFFRES ),2013,,NON,DESTRUCTION
05128,1470/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-05 POUR ACQUISITION, POSE ET REFECTION DE PANNEAUX EXISTANT AU DEPOT DE BINGO","PANNEAUX, PRM, DEPOT DE BINGO",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05129,1471/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX 2013-23 POUR L'ACQUISITION DE FOURNITURE DE BUREAU AU PROFIT DE BINGO,"FOURNITURE DE BUREAU, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05130,1472/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-22 POUR L'ACQUISITION D'EQUIPEMENT DE CUISINE AU PROFIT DE BINGO,"EQUIPEMENT DE CUISINE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05131,1473/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-07 POUR L'ACQUISITION DE CONTROLEURS DE RONDE AU PROFIT DU DEPOT DE BINGO,"CONTROLEUR DE RONDE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05132,1474/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES:DEMANDE DE PRIX N°2013-17 POUR L'ACQUISITION DE TAPIS ANTI-ETINCELLES AU PROFIT DU DEPOT DE BINGO,"TAPIS ANTI-ETINCELLE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05133,1475/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N° 2015-115 POUR LE RECRUTEMENT INTERNE ET EXTERNE DU PERSONNEL AU TITRE DU BUDGET 2015 ET DU REPORT DU BUDGET 2014 11 953 400F,"RECRUTEMENT INTERNE, RECRUTEMENT EXTERNE, BUDGET 2015, YONS ASSOCIATES, PRM","(ORDRE DE SERVICE, MARCHE, FACTURE PROFORMA)",2015,,NON,DESTRUCTION
05134,1476/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-03 POUR LA FOURNITURE ET POSE DE GRILLES DE PROTECTION DES OUVERTURES DU BATIMENT DES ARCHIVES DU SIEGE,"GRILLE DE PROTECTION, BATIMENT DES ARCHIVES, PRM",(DEMANDE DE PRIX ),2013,,NON,DESTRUCTION
05135,1477/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-16 POUR LA FOURNITURE D'UNE MOTOPOMPE DE TRANSVASEMENT SUR ROUES AU PROFIT DU DEPOT DE BOBO,"MOTOPOMPE, TRANSVASEMENT SUR ROUES, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05136,1478/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-15 POUR LA FOURNITURE ET POSE D'UN COMPRESSEUR D'AIR A VIS LUBRIFIEE ET D'UN SECHEUR D'AIR AU PROFIT DE BOBO,"COMPRESSEUR D'AIR A VIS LUBRIFIEE, SECHEUR D'AIR, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05137,1479/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-13 POUR LA FOURNITURE DE MATERIEL ELECTRIQUE AU PROFIT DE LA SONABHY BINGO,"MATERIEL ELECTRIQUE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05138,1480/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-14 POUR LA FOURNITURE DE PURGEURS DES LIGNES DE DEPOTAGE AU PROFIT DE BOBO,"PURGEUR DES LIGNES DE DEPOTAGE, DEPOTAGE, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05139,1481/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-10 POUR LA FOURNITURE ET POSE D'UN TABLEAU DE REPARTITION DE L'ELECTRICITE SOUS LA CAGE D'ESCALIER DE L'IMMEUBLE DE LA DIRECTION DE BOBO,"ELECTRICITE, TABLEAU DE REPARTITION, DEPOT DE BOBO",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05140,1482/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-07 POUR L'ACQUISITION ET INSTALLATION DE LANCES MONITOR AU PROFIT DE LA SONABHY ABINGO,"LANCE MONITOR, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05141,1483/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-012 POUR ACQUISITION DE DCMT III AU PROFIT DE LA SONABHY A BINGO,"DCMT III, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05142,1484/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-12 POUR LE CONTROLE REGLEMENTAIRE AU DEPOT DE BINGO ET DE BOBO,"CONTROLE REGLEMENTAIRE, DEPOT DE BINGO, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX ),2013,,NON,DESTRUCTION
05143,1485/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-11 POUR LA CONSTRUCTION DE CUVETTES EN BETON DEVANT SERVIR DE RESERVOIR D'HYDROCARBURES POUR LES EXERCICES SUR FEU REEL A BOBO,"CUVETTE, RESERVOIR D'HYDROCARBURE, EXERCICE SUR FEU REEL, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05144,1486/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-04 POUR L'ACQUISITION ET LA POSE DE TROIS BARRIERES LEVANTES ELECTRIQUES AU SIEGE,"BARRIERE LEVANTE ELECTRIQUE, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05145,1487/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-24 POUR ACQUISITION ET L'INSTALLATION DE DIX PROJECTEURS AU PROFIT DE BOBO,"PROJECTEUR, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05146,1488/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2013-14 POUR LA FOURNITURE DE PURGEURS DES LIGNES DE DEPOTAGE AU PROFIT DE BOBO,"PURGEUR, LIGNE DE DEPOTAGE, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05147,1489/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N° 2013-01 POUR L'EXTENTION DU RESEAU INFORMATIQUE AU DEPOT DE BINGO,"EXTENTION RESEAU INFORMATIQUE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2013,,NON,DESTRUCTION
05148,1490/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-05 POUR L'ACQUISITION DE VEHICULES A QUATRE ROUES AU PROFIT DE LA SONABHY,"VEHICULE QUATRE ROUES, PRM",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05149,1491/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-04 POUR ACQUISITION D'IMPRIMANTES MATRICIELLES DE GRANDES CAPACITES AU PROFIT DE LA SONABHY,"IMPRIMANTE MATRICIELLE, PMR",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05150,1492/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2013-03 POUR ACQUISITION D'EMULSEURS AU PROFIT DES DEPOTS DE BINGO ET BOBO,"EMULSEUR, DEPOT DE BINGO, DEPOT DE BOBO",(APPEL D'OFFRES),2013,,NON,DESTRUCTION
05151,1493/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PROPOSITION N°2015-002 POUR LA SELECTION D'UNE AGENCE DE MAITRISE D'OUVRAGE DELEGUEE POUR DES TRAVAUX D'INFRASTRUCTURE AU PROFIT DE LA SONABHY,"AGENCE DE MAITRISE, OUVRAGE DELEGUE, TRAVAUX D'INFRASTRUCTURE",(DEMANDE DE PROPOSITION),2015,,NON,DESTRUCTION
05152,1494/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2015-016 POUR L'ACQUISITION ET INSTALLATION DE LUMIERE ANTI DEFLAGRANT AU PROFIT DE BOBO,"LUMIERE ANTI DEFLAGRANT, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2015,,NON,DESTRUCTION
05153,1495/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES 2016-007 POUR LA FOURNITURE ET L'INSTALLATION D'UNE ARMOIRE DE COUPLAGE ELESTRIQUE ET LA REHABILITATION DU TGBT AU PROFIT DE BOBO,"ARMOIRE DE COUPLAGE ELECTRIQUE, REABILITATION DU TGBT, DEPOT DE BOBO",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05154,1496/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX 2016-012 POUR LA FOURNITURE DE TROIS (03) ARMOIRES ROTATIVES AU PROFIT DE LA SONABHY,"ARMOIRE ROTATIVE, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05155,1497/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-014 POUR LA FOURNITURE ET LA MISE EN SERVICE D'UN DENSIMETRE ELECTRONIQUE, D'UN BAIN POUR LA VISCISITE ET D'UNE CENTRIFUGEUSE COMPLETE( AVEC MOTOR) A BINGO","DENSIMETRE ELECTRONIQUE, CENTRIFUGEUSE COMPLETE, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05156,1498/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2016-013 POUR LA REALISATION DES TRAVAUX DE REABILITATION DE L'ANCIEN CENTRE D'EMPLISSEUR ET DE L'AIR DE CIRCULATION DES ENGINS D'EXPLOITATION A BINGO,"TRAVAUX DE REABILITATION, CENTRE D'EMPLISSEUR, AIR DE CIRCULATION DES ENGINS D'EXPLOITATION, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05157,1499/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES 2016-016 POUR L'ACQUISITION ET L'INSTALLATION DE ONZE(11) PROJECTEURS SOLAIRES AU PROFIT DE BINGO,"PROJECTEUR SOLAIRE, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05158,1500/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N° 2016-011 POUR L'ACQUISITION ET LA MISE EN SERVICE D'UN APPAREIL DE DISTILLATION AUTOMATIQUE AU PROFIT DE LA SONABHY BINGO,"APPAREIL DE DISTILLATION AUTOMATIQUE, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05159,1501/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2016-002 POUR LE RECRUTEMENT D'UNE SOCIETE DE GARDIENNAGE AU PROFIT DE LA SONABHY,"RECRUTEMENT, SOCIETE DE GARDIENNAGE, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05160,1502/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-013 POUR LA FOURNITURE ET LA MISE EN SERVICE D'UN APPAREIL DE DETERMINATION DU POUVOIR CALORIFIQUE AUTOMATISE 6400 AU PROFIT DE BOBO,"APPAREIL DE DETERMINATION, POUVOIR CALORIFIQUEAUTOMATISE 6400, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05161,1503/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-008 POUR LA FOURNITURE D'UNE PERCEUSE A PERCUTION AU PROFIT DE BINGO,"PERCEUSE A PERCUTION, DEPOT DE BINGO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05162,1504/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-011 POUR LA FOURNITURE ET LA MISE EN SERVICE D'UN AUTOCOMMUTATEUR ET DE POSTE TELEPHONIQUE AU PROFIT DE BOBO,"AUTOCOMMUTATEUR, POSTE TELEPHONIQUE, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2016,,NON·,DESTRUCTION
05163,1505/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-010 POUR LA FOURNITURE ET LA POSE DE SEPT PROJECTEURS SOLAIRES LANTERNE SOLAIRE ISSAD MAXI ET FOURNITURE POSE DE QUINZE PROJECTEURS LED 150W FROGS ALEX EN REMPLACEMENT DES PROJECTEURS HORS USAGE A BOBO,"PROJECTEUR SOLAIRE LANTERNE, SOLAIRE ISSAD MAXI, PROJECTEUR LED 150W FROGS, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05164,1506/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX 2016-004 POUR LA REFECTION DE PANNEAUX EXISTANTS EN PEINTURE LUMINESCENTE, FOURNITURE ET POSE DE PANNEAUX DE SIGNALISATION AU PROFIT DE BOBO","PANNEAUX EXISTANTS, PEINTURE LUMINESCENTE, PANNEAUX DE SIGNALISATION, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05165,1507/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX 2016-003 POUR LA FOURNITURE, LA PROGRAMMATION ET LA MISE EN SERVICE DE 15 QUINZE RADIOS PORTABLES ATEX AU PROFIT DE BOBO","PROGRAMMATION RADIO PORTABLE, RADIO PORTABLE ATEX, DEPOT DE BOBO",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05166,1508/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-005 POUR L'ACQUISITION D'UN SERVEUR HP DL 380 HAUTE PERFORMANCE AU PROFIT DE LA SONABHY,"SERVEUR HP DL 380, SERVEUR HAUTE PERFORMANCE, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05167,1509/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-001 POUR ACQUISITION D'EQUIPEMENT DE PROTECTION INDIVIDUELLE AU PROFIT DE BOBO ET DE BINGO,"GANT, EQUIPEMENT, PROTECTION INDIVIDUELLE, IMPERMEABLE, GILET, FACIALE, CHARLOTTE, BOUCHON D'OREILLE, CASQUE DE CHANTIER, LUNETTE, CHAUSSURE DE SECURITE",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05168,1510/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-007 POUR LA FOURNITURE ET LA MISE EN SERVICE DE SIX KITS DE CONTROLEURS DE RONDE ET D'UN LOGICIEL AU PROFIT DE BOBO,"KIT DE CONTROLEUR DE RONDE, LOGICIEL, DEPOT DE BOBO",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05169,1511/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2016-001 POUR L'ACQUISITION DE PNEUS (+CHAMBRE A AIR) POUR CHARIOT AU PROFIT DE BINGO,"PNEUMATIQUE +CHAMBRE A AIR, CHARIOT, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05170,1512/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-009 POUR LA FOURNITURE DE CINQ VANNES PAPILLONS AU PROFIT DU DEPOT DE BOBO,"VANNE PAPILLON, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05171,1513/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-002 POUR LA FOURNITURE DE CONSOMMABLE INFORMATIQUE AU PROFIT DU DEPOT DE BOBO,"CONSOMMABLE INFORMATIQUE, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX),2016,,NON,DESTRUCTION
05172,1514/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: DEMANDE DE PRIX N°2016-006 POUR LA FOURNITURE ET MISE EN SERVICE D'UN APPAREIL DE DISTILLATION AUTOMATISE NDI450 ET D'UN APPAREIL (LAB*3500SCI) DE DETERMINATION DE LA TENEUR EN SOUFRE DANS L'ESSENCE SUPER ET LE GASOIL A BOBO,"APPAREIL DE DISTILLATION AUTOMATISE, APPAREIL DE DETERMINATION (LAB*3500SCI), TENEUR EN SOUFRE DANS L'ESSENCE SUPER ET GASOIL, DEPOT DE BOBO, PRM",(DEMANDE DE PRIX ),2016,,NON,DESTRUCTION
05173,1515/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2016-003 POUR LE REMPLACEMENT DE LA CENTRALE HYDRAULIQUE DU DEPOT DE GAZ A BINGO,"CENTRALE HYDRAULIQUE, DEPOT DE GAZ, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05174,1516/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: APPEL D'OFFRES N°2016-005 POUR LA CONFECTION ET LA FOURNITURE DE TENUES DE TRAVAIL AU PROFIT DE BINGO,"TENUE DE TRAVAIL, DEPOT DE BINGO, PRM",(APPEL D'OFFRES),2016,,NON,DESTRUCTION
05175,1517/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°01/2010 POUR ACQUISITION D'UN COMPRESSEUR SUR ROUES 27 647 400F,"COMPRESSEUR SUR ROUE, DK BURKINA, PRM","(MARCHE, PROCES VERBAL DE RECEPTION TRAVAUX, FACTURE PROFORMA)",2010,,NON,DESTRUCTION
05176,1518/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°02/2010 POUR ACQUISITION ET INSTALLATION DE RAYONNAGE 89 722 349F,"RAYONNAGE, PAGES","(PROCES VERBAL DE DELIBERATION, ORDRE DE SERVICE, MARCHE, FACTURE PROFORMA)",2010,,NON,DESTRUCTION
05177,1519/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°18/2010 POUR ORGANISATION D'UN TEST DE RECRUTEMENT INTERNE ET EXTERNE 2 906 600F,"RECRUTEMENT INTERNE, RECRUTEMENT EXTERNE, ACECA INTERNATIONAL","(LETTRE DE COMMANDE, DEMANDE D'ACHAT, CORRESPONDANCE)",2010,,NON,DESTRUCTION
05178,1520/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: LETTRE DE COMMANDE POUR HEBERGEMENT DES AGENTS 19/2010 1 495 780F,"HEBERGEMENT, SPLENDID HOTEL, PRM","(LETTRE DE COMMANDE, DEMANDE D'ACHAT )",2010,,NON,DESTRUCTION
05179,1521/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°22/2010 PÖUR ACQUISITION DE FOURNITURE DE BUREAU 19 313 119F,"FOURNITURE DE BUREAU, IVALOR INTERNATIONAL, PRM","(OFFRE FINANCIERE, OFFRE TECHNIQUE, CONTRAT, ORDRE DE SERVICE, BORDEREAU DE LIVRAISON)",2010,,NON,DESTRUCTION
05180,1522/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: marche n)23/2010 POUR ACQUISITION DE FOURNITURE ET CONSOMMABLES INFORMATIQUES 18 116 540F,"FOURNITURE, CONSOMMABLE INFORMATIQUE, WILL.COM, PRM","(MARCHE, OFFRE TECHNIQUE, OFFRE FINANCIERE, DEMANDE D'ACHAT )",2010,,NON,DESTRUCTION
05181,1523/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°24/2010 POUR LA FOURNITURE DE PAPIER LISTING 13 452 000F,"PAPIER LISTING, GIB CACIB, PRM","(MARCHE, OFFRE FINANCIERE, OFFRE TECHNIQUE, DEMANDE D'ACHAT, PV DE DELIBERATION)",2010,,NON,DESTRUCTION
05182,1524/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°26/2010 POUR LA FOURNITURE DE CAPSULES POUR ROBINETS ET CLAPETS 75 933 000F,"CAPSULES POUR ROBINETS, CLAPET, SALEM GROUPE, PRM","(PROPOSITION FINANCIERE, BODEREAU DE LIVRAISON, DEMANDE D'ACHAT, CORRESPONDANCE)",2010,,NON,DESTRUCTION
05183,1525/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°25/2010 POUR ACQUISITION DE PRODUIT D'ENTRETIEN 9 962 740F,"PRODUIT D'ENTRETIEN, ETS QUEDAF, PRM","(CORRESPONDANCE, BORDEREAU DE LIVRAISON, CONTRAT, OFFRE FINANCIERE, DEMANDE D'ACHAT)",2010,,,
05184,1526/GRM,TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°27/2010 ACQUISITION DE CINQ (05) FUTS D'EMULSEUR DE 1000L 10 915 000F,"FUTS D'EMULSEUR, TECHNIFEU, PRM","(MARCHE, BORDEREAU DE LIVRAISON, ORDRE DE SERVICE, DEMANDE D'ACHAT )",2010,,NON,DESTRUCTION
05185,1527/GRM,"TITRE/DOSSIER : ACHAT DES BIENS ET SERVICES: MARCHE N°28/2010 POUR LA FOURNITURE DE FILS ET PLOMB PERLE, ROBINET, PINCE A PLOMBER, BOITE A CLAPET, LOCTITE242 ET JOINT AUTO-SERVEUR 44 060 523F","FILS ET PLOMB PERLE, ROBINET, PINCE A PLOMBER, BOITE A CLAPET, LOCTITE 242, JOINT AUTO SERVEUR, STEA","(MARCHE, CORRESPONDANCE, ORDRE DE SERVICE, DEMANDE D'ACHAT)",2010,,NON,DESTRUCTION
