ref,cote,titre,contenu,analyse_diplomatique,date
0862,0182/CJ,LETTRE DE COMMANDE N°13/2010 POUR INSERTION PUBLICITAIRE : SONABHY ET MEDIACOM DU 04 MAI 2010,"COMMANDE, INSERTION PUBLICITAIRE, SONABHY, MEDIACOM.",(CONTRAT),"04. MAI, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
2010,0183/CJ,LETTRE DE COMMANDE N°14/2010 POUR LIVRAISON DU MAGAZINE D'INFORMATION : SONABHY ET HELICE DU 24 MAI,"COMMANDE, MAGAZINE, INFORMATION, SONABHY, HELICE.",(CONTRAT),"24. MAI, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
2010,0184/CJ,LETTRE DE COMMANDE N°15/2010 POUR LOCATION D'UN CHARIOT ELEVATEUR : SONABHY ET SODIGAZ APC DU 24 MAI,"COMMANDE, CHARIOT ELEVATEUR, SONABHY, STD SODIGAZ APC.",(CONTRAT),"24. MAI, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0865,0185/CJ,LETTRE DE COMMANDE N°16/2010 POUR LES FRAIS DE FORMATION DES AGENTS SUR LA GESTION DES MARCHES : SONABHY ET CERPAMAD DU 24 MAI 2010,"COMMANDE, FORMATION, GESTION DES MARCHES, SONABHY, CERPAMAD.",(CONTRAT),"24. MAI, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0866,0186/CJ,LETTRE DE COMMANDE N°17/2010 POUR FRAIS DE FORMATION SUR LES PRODUITS PETROLIERS : SONABHY ET SPLENDIDE HOTEL DU 27 JUILLET 2010,"COMMANDE, FORMATION, PRODUIT PETROLIER, SONABHY, SPLENDIDE HOTEL.",(CONTRAT),"27. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0867,0187/CJ,LETTRE DE COMMANDE N°18/2010 POUR UN TEST DE RECRUTEMENT : SONABHY ET ACECA INTERNATIONAL DU 28 MAI 2010,"COMMANDE, TEST DE RECRUTEMENT, SONABHY, ACECA INTERNATIONAL.",(CONTRAT),"28. MAI, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0868,0188/CJ,LETTRE DE COMMANDE N°19/2010 POUR HERBERGEMENT DES AGENTS SONABHY : SONABHY ET SPLENDIDE HOTEL DU 27 JUILLET 2010,"COMMANDE, HEBERGEMENT, RESSOURCE HUMAINE, SONABHY, SPLENDIDE HOTEL.",(CONTRAT),"27. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0869,0189/CJ,JURIDICTION ET CONTENTIEUX : CONTRAT DE FOURNITURE DE PRODUITS PETROLIERS DU 25 OCTOBRE 2010 + CONTRAT DE PASSAGE N°12/0062 DE 2012 + CONTRAT VENTE N°13/0083 DE 2013 + CONTRAT DE VENTE DE PRODUITS PETROLIERS N°12/079 DU 05 JUILLET 2012 + CONTRAT N° 14/01181 DU 22-12-2014 +  CONTRAT N°17/0563 DU 05 DECEMBRE 2017 : SONABHY ET PETRO AFRIQUE,"VENTE, PASSAGE, PRODUIT PETROLIER, SONABHY, PETRO AFRIQUE.",(CONTRAT),2010. 2012. 2013. 2014. 2017. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0870,0190/CJ,JURIDICTION ET CONTENTIEUX : CONTRAT DE TRANSPORT DE PRODUITS PETROLIERS DU 04 OCTOBRE 2010 + CONTRAT N°15/0186 DU 08 AVRIL 2015 + CONTRAT N°18/0041 DU 01 FEVRIER 2018 : SONABHY ET DIABOADO TRANSPORT,"TRANSPORT, PRODUIT PETROLIER, SONABHY, DIABOADO TRANSPORT.",(CONTRAT),2010. 2015. 2018. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0871,0191/CJ,CONTRAT DE VENTE DE GASOIL DU 28 OCTOBRE 2010 + CONTRAT DE VENTE N°13/124 DU 31 OCTOBRE 2013 + CONTRAT DE VENTE DE GASOIL N°13/085 DU 16 JUILLET 2013 + CONTRAT DE FOURNITURE N°11/081 DU 07 DECEMBRE 2011 + CONTRAT DE VENTE N°16/012 DU 13 JANVIER 2016 : SONABHY ET GUNVOR,"VENTE, FOURNITURE, GASOIL, SONABHY, GUNVOR.",(CONTRAT),"2010-2011, 2013, 2016. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0872,0192/CJ,CONTRAT OPEN VALUE SOUSCRIPTION : SONABHY ET MICROSOFT DU 29 OCTOBRE 2010,"OPEN VALUE, SONABHY, MICROSOFT, LICENCE.",(CONTRAT),"29. OCTOBRE , 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0873,0193/CJ,"JURIDICTION ET CONTENTIEUX : TRANSPORT DE PRODUITS ""PETROLIERS ; AVENANT N°17/410 DU 07 SEPTEMBRE 2017 +"" CONTRAT N°18/0036 DU 01 FEVRIER 2018 : SONABHY ET DIA-HYDRAU","TRANSPORT, PRODUIT PETROLIER, SONABHY, DIA-HYDRAU.","(CONTRAT, AVENANT)",2017. 2018. OBSERVATIONS : 2 PIECES. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0874,0194/CJ,CONTRAT DE TRANSPORT DE PRODUITS PETROLIERS : SONABHY ET BARRO SIAKA DU 04 OCTOBRE 2010,"TRANSPORT, PRODUIT PETROLIER, SONABHY, BARRO SIAKA.",(CONTRAT),"04. OCTOBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0875,0195/CJ,PROTOCOLE D'ACCORD ENTRE SONABHY ET OCTOGONE TRADING OIL DU 22 OCTOBRE 2010,"ACCORD, SONABHY, OCTOGONE TRADING OIL, DEPOT COTIER, CAPITAL, ACTIONNARIAT.",(CONTRAT),"22. OCTOBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0876,0196/CJ,CONVENTION DE CONSULTATION ET D'ASSISTANCE JURIDIQUE (AVENANT N°001/2010) : SONABHY ET ZONGO INOUSSA ME DU 29 OCTOBRE 2010,"AVENANT, CONVENTION, ASSISTANCE JURIDIQUE, SONABHY, ZONGO INOUSSA ME.",(CONTRAT),"29. OCTOBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0877,0197/CJ,AVENANT AU CONVENTION DE CREDIT : SONABHY ET BICIA / SGBB DU 08 OCTOBRE 2010,"AVENANT, CREDIT, CONVENTION, SONABHY, BICIA, SGBB.",(CONTRAT),"08. OCTOBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0878,0198/CJ,MARCHE N°02 /2010 POUR L'ACQUISITION ET L'INSTALLATION DE RAYONNAGES MOBILES : SONABHY ET PAGES DU 09 FEVRIER 2010,"MARCHE, RAYONNAGE MOBILE, ARCHIVES, SONABHY, PAGES.",(CONTRAT),"09. FEVRIER, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0879,0199/CJ,MARCHE N°22/2010 POUR LES FOURNITURES DE BUREAU : SONABHY ET IVALOR INTERNATIONAL DU 02 JUILLET 2010,"MARCHE, FOURNITURE DE BUREAU, SONABHY, IVALOR INTERNATIONAL.",(CONTRAT),"02. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0880,0200/CJ,MARCHE N°23 /2010 POUR LES FOURNITURES ET CONSOMMABLES INFORMATIQUES : SONABHY ET WILL COM SARL DU 20 JUILLET 2010,"MARCHE, FOURNITURE INFORMATIQUE, CONSOMMABLE INFORMATIQUE, SONABHY, WILL COM SARL.",(CONTRAT),"20. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0881,0201/CJ,MARCHE N°24 /2010 POUR LA FOURNITURE DE PAPIER LISTING : SONABHY ET GIB CACI B DU 27 JUILLET 2010,"MARCHE, PAPIER LISTING, SONABHY, GIB CACI B.",(CONTRAT),"27. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0882,0202/CJ,MARCHE N°25 /2010 POUR LES FOURNITURES DE PRODUITS D'ENTRETIEN : SONABHY ET ETS OUEDAF DU 02 JUILLET 2010,"MARCHE, PRODUIT D'ENTRETIEN, ACHAT, SONABHY, ETS OUEDAF.",(CONTRAT),"02. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0883,0203/CJ,MARCHE N°26/2010 POUR LA FOURNITURE DE CAPSULES POUR ROBINETS ET CLAPETS : SONABHY ET SALEM GROUP DU 29 JUILLET 2010,"MARCHE, CAPSULE DE ROBINET, CLAPET, SONABHY, SALEM GROUP.",(CONTRAT),"29. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0884,0204/CJ,MARCHE N°27/2010 POUR LA FOURNITURE DE CINQ FUTS D'EMULSEUR DE MILLE LITRES : SONABHY ET TECHNIFEU DU 29 JUILLET 2010,"MARCHE, FUT D'EMULSEUR, SONABHY, TECHNIFEU.",(CONTRAT),"29. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0885,0205/CJ,"MARCHE N°28 /2010 POUR LA FOURNITURE DE FILS ET PLOMB PERLE, ROBINETS, PINCES A PLOMBER, BOITE A CLAPET, LOCTITE 242 ET JOINT AUTO-SERREUR : SONABHY ET STEA DU 17 AOUT 2010","MARCHE, FILS, PLOMB PERLE, ROBINET, PINCE A PLOMBER, BOITE A CLAPET, LOCTITE 242, JOINT AUTO-SERREUR, SONABHY, STEA.",(CONTRAT),"17.  AOUT, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0886,0206/CJ,"MARCHE N°29 /2010 POUR LA FOURNITURE DE FLEXIBLES, CLE TRICOISES ET PATE A JAUGER : SONABHY ET STEA DU 17 AOUT 2010","MARCHE, FLEXIBLE, CLE TRICOISE, PATE A JAUGER, SONABHY, STEA.",(CONTRAT),"17. AOUT, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0887,0207/CJ,MARCHE N°30/2010 POUR L'ACQUISITION DE DEUX BUREAUX AVEC RETOUR ET UNE ARMOIRE DE RANGEMENT BASSE : SONABHY ET ADAM'S DU 17 JUILLET 2010,"MARCHE, BUREAU AVEC RETOUR, ARMOIRE BASSE, SONABHY, ADAM'S IMPORT EXPORT.",(CONTRAT),"27. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0888,0208/CJ,MARCHE N°31/2010 POUR LA FOURNITURE DE PAPIER LISTING : SONABHY ET IMPRIMERIE DE L'AVENIR DU 16 JUILLET 2010,"MARCHE, PAPIER LISTING, SONABHY, IMPRIMERIE DE L'AVENIR.",(CONTRAT),"16. JUILLET, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0889,0209/CJ,MARCHE N°32/2010 POUR LA FORMATION DES REPRESENTANTS DU PERSONNEL DE LA SONABHY : SONABHY ET IGEMA AFRIQUE DU 16 JUILLET 2010,"MARCHE, FORMATION, DELEGUE DU PERSONNEL, SONABHY, IGEMA AFRIQUE.",(CONTRAT),"16. JUILLET , 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0890,0210/CJ,MARCHE N°33/2010 POUR LA LOCATION D'UN CHARIOT ELEVATEUR : SONABHY ET SODIGAZ-APC DU 06 AOUT 2010,"MARCHE, CHARIOT ELEVATEUR, LOCATION, SONABHY, STD SODIGAZ APC.",(CONTRAT),"06. AOUT, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0891,0211/CJ,MARCHE N°34/2010 POUR INSERTION D'UNE PAGE QUADRI DANS L'OPERATEUR DU FASO : SONABHY ET ORION EDITION DU 09 SEPTEMBRE 2010,"MARCHE, INSERTION, PAGE QUADRI, SONABHY, OPERATEUR DU FASO, ORION EDITION.",(CONTRAT),"09. SEPTEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0892,0212/CJ,MARCHE N°35/2010 POUR L'ACQUISITION DE 14 VOITURES PARTICULIERES : SONABHY ET DIACFA AUTOMOBILE DU 01 SEPTEMBRE 2010,"MARCHE, VEHICULE, SONABHY, DIACFA AUTOMOBILE.",(CONTRAT),"01. SEPTEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0893,0213/CJ,MARCHE N°36/2010 POUR L'ACQUISITION D'UN VEHICULE TOUT TERRAIN : SONABHY ET CFAO MOTORS DU 30 AOUT 2010,"MARCHE, VEHICULE 4X4, SONABHY, CFAO MOTORS.",(CONTRAT),"30. AOUT, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0894,0214/CJ,MARCHE N°37/2010 POUR L'ACQUISITION D'UNE AMBULANCE DU 30 AOUT 2010 + CONTRAT D'ENTRETIEN N°16/0371 DU 06 SEPTEMBRE 2016 : SONABHY ET CFAO MOTORS,"MARCHE, AMBULANCE, SONABHY, CFAO MOTORS, ASCENSEUR, ENTRETIEN.",(CONTRAT),"2010, 2016. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0895,0215/CJ,MARCHE N°41/2010 POUR LA FOURNITURE D'UN POSTE TELEPHONIQUE ADF: SONABHY ET STEA DU 22 SEPTEMBRE 2010,"MARCHE, POSTE TELEPHONIQUE ADF, SONABHY, STEA.",(CONTRAT),"22. SEPTEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0896,0216/CJ,MARCHE N°42/2010 POUR LA FOURNITURES DE RADIOS PORTATIFS :SONABHY ET STEA DU 28 SEPTEMBRE 2010,"MARCHE, RADIO PORTATIF, SONABHY, STEA.",(CONTRAT),"28. SEPTEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0897,0217/CJ,MARCHE N°44/2010 POUR LA FOURNITURE DE MATERIEL ELECTRIQUE : SONABHY ET STEA DU 22 SEPTEMBRE 2010,"MARCHE, MATERIEL ELECTRIQUE, SONABHY, STEA.",(CONTRAT),"22. SEPTEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0898,0218/CJ,MARCHE N°48/2010 POUR LA MAINTENANCE ANNUELLE DU MATERIEL INFORMATIQUE :SONABHY ET DATASYS DU 19 NOVEMBRE 2010,"MARCHE, MAINTENANCE, MATERIEL INFORMATIQUE, SONABHY, DATASYS.",(CONTRAT),"19. NOVEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0899,0219/CJ,MARCHE N°43/2010 POUR LA FOURNITURE DE POSTES TELEPHONIQUES AVEC BALADEUR : SONABHY ET FOF ELECTRONIQUE DU 28 SEPTEMBRE 2010,"MARCHE, POSTE TELEPHONIQUE BALADEUR, SONABHY, FOF ELECTRONIQUE.",(CONTRAT),"28. SEPTEMBRE, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0900,0283/SG,LETTRES ARRIVEES JANVIER A JUILLET 2009,"LETTRE ARRIVEE, SECRETARIAT GENERAL, SONABHY.",(CORRESPONDANCE),"JANVIER-JUILLET, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0901,0284/SG,LETTRES ARRIVEES AU SERVICE INFORMATIQUE  2005,"LETTRE ARRIVEE, INFORMATIQUE, SONABHY.",(CORRESPONDANCE),2005. PASSAGE GED  : NON.
0902,0285/SG,LETTRES ARRIVEES AU SERVICE INFORMATIQUE 2006,"LETTRE ARRIVEE, INFORMATIQUE, SONABHY.",(CORRESPONDANCE),2006. PASSAGE GED  : NON.
0903,0286/SG,LETTRES ARRIVEES AU SERVICE INFORMATIQUE 2007,"LETTRE ARRIVEE, INFORMATIQUE, SONABHY.",(CORRESPONDANCE),2007. PASSAGE GED  : NON.
0904,0287/SG,LETTRES ARRIVEES AU SERVICE INFORMATIQUE 2008,"LETTRE ARRIVEE, INFORMATIQUE, SONABHY.",(CORRESPONDANCE),2008. PASSAGE GED  : NON.
0905,0288/SG,LETTRES ARRIVEES AU SERVICE INFORMATIQUE 2009,"LETTRE ARRIVEE, INFORMATIQUE, SONABHY.",(CORRESPONDANCE),2009. PASSAGE GED  : NON.
0906,0289/SG,COURRIER INTERNE AU SERVICE INFORMATIQUE 2005-2009,"COURRIER INTERNE, INFORMATIQUE, SONABHY.",(CORRESPONDANCE),2005-2009. PASSAGE GED  : NON.
0907,0290/SG,COURRIER ELECTRONIQUE (MAIL) DU SERVICE INFORMATIQUE 2003-2009,"COURRIER ELECTRONIQUE, INFORMATIQUE.",(CORRESPONDANCE),2003-2009. PASSAGE GED  : NON.
0908,0031/SI,PLAN STRATEGIQUE 2004-2008  DE 2002-2005,"PLAN STRATEGIQUE, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.","(CORRESPONDANCE, COMPTE RENDU, OFFRE, CURRICULUM VITAE)",2002-2005. PASSAGE GED  : NON.
0909,0032/SI,PLAN STRATEGIQUE 2004-2008 : PRESENTATION AU COMITE DE PILOTAGE 2004-2005,"PLAN STRATEGIQUE, SONABHY, PILOTAGE, PERFORMANCE MANAGEMENT CONSULTING.",(RAPPORT),2004-2005. PASSAGE GED  : NON.
0910,0033/SI,PLAN STRATEGIQUE 2004-2008 : CONDUITE DU CHANGEMENT 2005-2006,"PLAN STRATEGIQUE, PROJET OPTIMUM, CONDUITE AU CHANGEMENT, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.","(PLANNING, FORMULAIRE, RAPPORT)",2005-2006. PASSAGE GED  : NON.
0911,0034/SI,PLAN STRATEGIQUE 2004-2008 : RESSOURCES HUMAINES 2005,"PLAN STRATEGIQUE, PROJET OPTIMUM, RESSOURCE HUMAINE, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.","(RAPPORT, FICHE, CORRESPONDANCE)",2005. PASSAGE GED  : NON.
0912,0035/SI,"PLAN STRATEGIQUE 2004-2008 : ORGANISATION, PROCESS ET QUALITE 2005-2007","PLAN STRATEGIQUE, PROJET OPTIMUM, ORGANISATION, PROCESS, QUALITE, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.","(FICHE, PLAN D'AMELIORATION, TABLEAU DE BORD)",2005-2007. PASSAGE GED  : NON.
0913,0036/SI,PLAN STRATEGIQUE 2004-2008 : SYSTEME D'INFORMATION 2005-2008,"PLAN STRATEGIQUE, PROJET OPTIMUM, SYSTEME D'INFORMATION, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.","(PLANNING, RAPPORT)",2005-2008. PASSAGE GED  : NON.
0914,0037/SI,GESTION DU SYSTEME D'INFORMATION : OFFRE D'ICOMG 2005,"SYSTEME D'INFORMATION, ICOMG.",(OFFRE TECHNIQUE),2005. PASSAGE GED  : NON.
0915,0038/SI,SYSTEMES DE VISIOCONFERENCE : OFFRE DE UNICOM SA,"VISIOCONFERENCE, SYSTEME D'INFORMATION, UNICOM SA.",(OFFRE), PASSAGE GED  : NON.
0916,0039/SI,PLAN CABLAGE INCENDIE : PROPOSITION DE CFAO,"CABLAGE , INCENDIE, CFAO.",(PLAN), PASSAGE GED  : NON.
0917,0040/SI,ORGANISATION DU SYSTEME D'INFORMATION : FICHES METIER,"INFORMATIQUE, RESSOURCE HUMAINE, FONCTION.",(FICHE), PASSAGE GED  : NON.
0918,0041/SI,PRESENTATION DE EPROCESS : OFFRE,"ePROCESS, INFORMATIQUE, INTERNET, TELECOMMUNICATION.",(NOTE DE PRESENTATION), PASSAGE GED  : NON.
0919,0042/SI,"SYSTEME D'INSTRUCTIONS INTERNES ET SYSTEME DE QUALITE 1997-1998, 2001","INSTRUCTION INTERNE, QUALITE.",(FICHE DE PRESENTATION),1997-1998. 2001. PASSAGE GED  : NON.
0920,0043/SI,"A2M : PASSAGE A L'AN 2000, 1998-1999","A2M, BUG 2000.","(CORRESPONDANCE, PLAN, ETAT)",1998-1999. PASSAGE GED  : NON.
0921,0044/SI,SAGE SYBEL :TIME INFORMATIQUE 1999-2000,"SAGE SYBEL, TIME INFORMATIQUE.","(CORRESPONDANCE, FACTURE, FICHE TECHNIQUE, TERME DE REFERENCE)",1999-2000. PASSAGE GED  : NON.
0922,0045/SI,INTERNET : INSTALLATION D'UNE LIGNE SPECIALISEE 2004,"INTERNET, MESSAGERIE, FIREWALL.","(CORRESPONDANCE, FICHE, CONTRAT)",2004. PASSAGE GED  : NON.
0923,0046/SI,FORMATION DE OUEDRAOGO JUSTIN : CONCEVOIR UN DATAWAREHOUSE 2004,"FORMATION, DATAWAREHOUSE, OUEDRAOGO JUSTIN.","(CORRESPONDANCE, FORMULAIRE)",2004. PASSAGE GED  : NON.
0924,0047/SI,"ACQUISITION DE MATERIEL INFORMATIQUE : DATASYS, SOFTNET 2004","MATERIEL INFORMATIQUE, DATASYS, SOFTNET BURKINA.","(FICHE TECHNIQUE, FACTURE)",2004. PASSAGE GED  : NON.
0925,0048/SI,FORMATION EN BUREAUTIQUE DU PERSONNEL SONABHY : PAR DATASYS EN 2004,"BUREAUTIQUE, FORMATION, DATASYS, PERSONNEL.","(PROGRAMME, ORDRE DE SERVICE)",2004. PASSAGE GED  : NON.
2005,0049/SI,MATERIELS INFORMATIQUES : APPEL D'OFFRE DE SOFTNET,"MATERIEL INFORMATIQUE, SOFTNET BURKINA.","(OFFRE FINANCIERE, OFFRE TECHNIQUE)",2005. PASSAGE GED  : NON.
0927,0050/SI,"ANTENNE VSAT : OFFRE DE IBI-CORP EN 2005, OFFRE DE SAT TELECOM ET ONATEL EN 2004","ANTENNE, RESEAU PRIVE, VSAT, IBI-CORP., SAT TELECOM, ONATEL.","(OFFRE TECHNIQUE, OFFRE FINANCIERE)",2004-2005. PASSAGE GED  : NON.
0928,0051/SI,MIGRATION DES DONNEES DE LA SONABHY : OFFRE DE A-LINK 2005,"MIGRATION DE DONNEE, SONABHY, A-LINK.",(OFFRE),2005. PASSAGE GED  : NON.
0929,0052/SI,INTERCONNEXION DES SITES : APPEL D'OFFRE DE ASD,"INTERCONNEXION, ASD, SONABHY.","(OFFRE TECHNIQUE, OFFRE FINANCIERE)",2005. PASSAGE GED  : NON.
0930,0053/SI,RECHERCHE DE FORMATION POUR OUEDRAOGO ARMAND 2005,"FORMATION, OUEDRAOGO ARMAND.","(CORRESPONDANCE, CURRICULUM VITAE)",2005. PASSAGE GED  : NON.
0931,0054/SI,FORMATION D'UN WEBMASTER EN 2005,"FORMATION, WEBMASTER, YOUGBARE ADAMA.","(FICHE, FACTURE)",2005. PASSAGE GED  : NON.
0932,0055/SI,MISE EN OEUVRE DES RECOMMANDATIONS DU COMMISSAIRE AUX COMPTES 2004 EN 2005,"RECOMMANDATION, COMMISSARIAT AUX COMPTES, SONABHY.",(CORRESPONDANCE),2005. PASSAGE GED  : NON.
0933,0056/SI,ACQUISITION DE MATERIELS INFORMATIQUES 2005,"MATERIEL INFORMATIQUE, SONABHY.","(FICHE, PROSPECTUS)",2005. PASSAGE GED  : NON.
0934,0057/SI,FORMATION DES ADMINISTRATEURS DE RESEAU : KABORE OUSMANE ET BOUDA GEORGES EN 2005,"ADMINISTRATION DU RESEAU, FORMATION, KABORE OUSMANE, BOUDA GEORGES.","(CORRESPONDANCE, RAPPORT)",2005. PASSAGE GED  : NON.
0935,0058/SI,ACQUISITION DE MATERIEL INFORMATIQUE : SOFTNET ET DATASYS 2005,"MATERIEL INFORMATIQUE, SOFTNET BURKINA, DATASYS.","(CORRESPONDANCE, ETAT)",2005. PASSAGE GED  : NON.
0936,0059/SI,"SYSTEME DE CONTRGLE D'ACCES : OFFRE DE BURKINA REGULATION, CFAO TECHNOLOGIES, DIM EN 2007","CONTROLE D'ACCES, BURKINA REGULATION, CFAO TECHNOLOGIES, DIM.","(OFFRE TECHNIQUE, OFFRE FINANCIERE)",2007. PASSAGE GED  : NON.
0937,0060/SI,MICROSOFT SERVICES PROPOSE A LA SONABHY 2007,"MICROSOFT, SONABHY.",(NOTE DE PRESENTATION),2007. PASSAGE GED  : NON.
2008,0061/SI,SAUVEGARDE DES DONNEES :PRESENTATION DE BRIGHTSTOR,"SAUVEGARDE, DONNEE ELECTRONIQUE, BRIGHTSTOR.",(JOURNAL),2008. PASSAGE GED  : NON.
0939,0062/SI,"SAGE SYBEL ET SAGE : DJAGO, ASHTAY INTERNATIONAL 2000-2003, 2005","SAGE, SYBEL, DJAGO-I, ASHTAY INTERNATIONAL.","(CORRESPONDANCE, PROSPECTUS)",2000-2003. 2005. PASSAGE GED  : NON.
0940,0063/SI,CELLULE DE REFLEXION ELARGIE SUR LA REFORME DU SECTEUR DE L'ENERGIE 2001-2003,"CERE, ENERGIE, REFORME.","(CORRESPONDANCE, COMPTE RENDU)",2001-2003. PASSAGE GED  : NON.
0941,0064/SI,MISE EN OEUVRE DE LA GESTION ELECTRONIQUE DES DOCUMENTS : DOCUBASE 2002-2005,"GESTION ELECTRONIQUE DES DOCUMENTS, DOCUBASE, PROJET INFORMATIQUE, ARCHIVAGE ELECTRONIQUE, MIGRATION.","(CORRESPONDANCE, CONTRAT, NOTE DE PRESENTATION, FACTURE)",2002-2007. PASSAGE GED  : NON.
0942,0065/SI,PROJET INFORMATIQUE : DEVELOPPEMENT DES SPECIFIQUES PAR OUOBA JEAN FRANCOIS EN 2003-2006,"INFORMATIQUE, DEVELOPPEMENT DE SPECIFIQUE, OUOBA JEAN FRANCOIS.","(RAPPORT, CORRESPONDANCE, FACTURE, ORDRE DE SERVICE, CURRICULUM VITAE)",2003-2007. PASSAGE GED  : NON.
0943,0066/SI,"CREATION SITE WEB DE LA SONABHY : CENATRIN, SULGA NT 2004-2006","SITE WEB, INTERNET, SONABHY, CENATRIN, SULGA NT.","(CORRESPONDANCE, FORMULAIRE, ATTESTATION)",2004-2006. PASSAGE GED  : NON.
0944,0067/SI,"DIVERSES OFFRES DE SOFTNET : MESSAGERIE ELECTRONIQUE, MICROSOFT WINDOWS 2004-2007","SOFTNET BURKINA, SERVEUR, MESSAGERIE, MICROSOFT.",(OFFRE),2004-2007. PASSAGE GED  : NON.
0945,0068/SI,"INTERCONNEXION DES SITES SONABHY : SAT TELECOM, DATASYS, CFAO TECHNOLOGIES, E PROCESS, DIACFA 2003-2007","INTERCONNEXION, SONABHY, SAT TELECOM, DATASYS, DIACFA, E PROCESS, CFAO TECHNOLOGIES.","(CORRESPONDANCE, FACTURE, OFFRE, CONTRAT)",2003-2007. PASSAGE GED  : NON.
0946,0069/SI,INFORMATIQUE : BORDEREAUX DE LIVRAISON 2004-2009,"MATERIEL INFORMATIQUE, LIVRAISON, BURKINA REGULATION, SEEE, IMPRIMERIE DE L'AVENIR, PROMOCOM-B, DIM, SOFTNET BURKINA, DATASYS, SIGMA, TIERI, SALEM GROUP, DHL.",(BORDEREAU DE LIVRAISON),2004-2009. PASSAGE GED  : NON.
0947,0070/SI,"MAINTENANCE INFORMATIQUE : PANNEAU DE BROSSAGE, ONDULEUR, GESTION CENTRALISEE DU DEPOT 2003-2004, 2009","MAINTENANCE, PANNEAU DE BROSSAGE, ONDULEUR, GESTION CENTRALISEE, CIRA CONCEPT, BURKINA REGULATION.","(CORRESPONDANCE, FACTURE)",2003-2004. 2009. PASSAGE GED  : NON.
0948,0071/SI,INVITATION DE CATALYST POUR ORACLE APPS EN 2005-2006,"CATALYST, ORACLE, FORMATION, OUEDRAOGO JUSTIN.",(CORRESPONDANCE),2005-2006. PASSAGE GED  : NON.
0949,0072/SI,MIGRATION VERS SAGE 1000 : OFFRE DJAGO-I EN 2004-2006,"MIGRATION, SAGE 500, SAGE 1000, DJAGO-I.","(CORRESPONDANCE, BROCHURE, OFFRE, FACTURE)",2004-2006. PASSAGE GED  : NON.
0950,0073/SI,"GESTION DE PARC INFORMATIQUE  AVEC PYTHEAS 2005, 2009","PARC INFORMATIQUE, PYTHEAS, GESTION.","(FACTURE, PROSPECTUS, CORRESPONDANCE)",2005. 2009. PASSAGE GED  : NON.
