ID,Code,TITRE/DOSSIER,CONTENU,N° PIECES,DATE,OBSERVATIONS,SORT FINAL,ANA. DIPLOM.,PASSAGE GED,BASE GED
03393,2372/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER MERCURIA N° 1500000485,"ACHAT, PRODUIT PETROLIER, MERCURIA, FINANCE, COMPTABILITE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03394,2373/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER TTF N° 1500002182 A 15002183,"ACHAT, PRODUIT PETROLIER, TTF, FINANCE, COMPTABILITE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03395,2374/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER SETENA N° 1500001554 A 15002043,"ACHAT, PRODUIT PETROLIER, SETENA, FINANCE, COMPTABILITE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03396,2375/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER VIVO ENERGY N° 1500000346 A 15000350,"ACHAT, PRODUIT PETROLIER, VIVO ENERGY, FINANCE, COMPTABILITE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03397,2376/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER BPT N° 1500000524 A 150002033,"ACHAT, PRODUIT PETROLIER, BPT, FINANCE, COMPTABILITE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03398,2377/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER MANGIFERA N° 1500001631,"ACHAT, PRODUIT PETROLIER, MANGIFERA, FINANCE, COMPTABILITE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03399,2378/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500000001 A 15000270,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,JANVIER 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03400,2379/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500000271 A 15000575,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,JANVIER 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03401,2380/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500000577 A 15000950,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,FEVRIER 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03402,2381/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500000951 A 15001308,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,FEVRIER 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03403,2382/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500001309 A 15001731,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,MARS 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03404,2383/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500001732 A 15002084,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,MARS 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03405,2384/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500002085 A 15002398,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,AVRIL 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03406,2385/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500002400 A 15002899,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,AVRIL 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03407,2386/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500002787 A 15003098,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,MAI 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03408,2387/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500003101 A 15003486,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,MAI 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03409,2388/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500003495 A 15003988,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,JUIN 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03410,2389/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500004000 A 15004498,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,JUIN 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03411,2390/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500004500 A 15005068,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,JUILLET 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03412,2391/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500005070 A 15005563,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,JUILLET 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03413,2392/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500005614 A 15005996,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,AOUT 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03414,2393/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500006001 A 15006419,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,AOUT 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03415,2394/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500006420 A 15006744,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,SEPTEMBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03416,2395/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500006745 A 15007028,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,SEPTEMBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03417,2396/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500007032 A 15007500,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,OCTOBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03418,2397/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500007501 A 15007890,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,OCTOBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03419,2398/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500007892 A 15008269,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,NOVEMBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03420,2399/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500008270 A 15008682,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,NOVEMBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03421,2400/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500008683 A 15008999,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,DECEMBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03422,2401/GFC,GESTION FINANCIERE & COMPTABLE: TRANSPORT DE PRODUIT PETROLIER N° 1500009000 A 15009384,"TRANSPORT, PRODUIT PETROLIER, COMPTABILITE, FINANCE",,DECEMBRE 2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03423,2402/GFC,GESTION FINANCIERE & COMPTABLE: FRAIS SUR ACHAT DE PRODUIT PETROLIER,"ACHAT, PRODUIT PETROLIER, TRAFIGURA, OCTOGONE, TTF, SGS, SITARAIL, PUMA, SARPDOIL, ECO OIL, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03424,2403/GFC,GESTION FINANCIERE & COMPTABLE: ACHAT DE PRODUIT PETROLIER SAISI,"ACHAT, PRODUIT PETROLIER SAISI, FRAUDE, CNLF, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03425,2404/GFC,GESTION FINANCIERE & COMPTABLE: CAISSE COTONOU JANVIER A DECEMBRE 2015,"RECETTE, DEPENSE, CAISSE COTONOU, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,"(BROUILLARD DE CAISSE, PIECE COMPTABLE)",NON,
03426,2405/GFC,GESTION FINANCIERE & COMPTABLE: CAISSE BANQUE ABIDJAN 2015,"RECETTE, DEPENSE, CAISSE ABIDJAN, BANQUE ABIDJAN, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,"(BROUILLARD DE CAISSE, PIECE COMPTABLE)",NON,
03427,2406/GFC,GESTION FINANCIERE & COMPTABLE: BANQUE CAISSE LOME 2015,"RECETTE, DEPENSE, CAISSE LOME, BANQUE LOME, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,"(BROUILLARD DE CAISSE, PIECE COMPTABLE)",NON,
03428,2407/GFC,GESTION FINANCIERE & COMPTABLE: VIREMENT DOMESTIQUE BAT N° 15000003 A 15000049,"VIREMENT DOMESTIQUE, BAT, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03429,2408/GFC,GESTION FINANCIERE & COMPTABLE: VIREMENT DOMESTIQUE BAT N° 15000052 A 15000074,"VIREMENT DOMESTIQUE, BAT, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03430,2409/GFC,GESTION FINANCIERE & COMPTABLE: VIREMENT DOMESTIQUE BAT N° 15000076 A 15000101,"VIREMENT DOMESTIQUE, BAT, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03431,2410/GFC,GESTION FINANCIERE & COMPTABLE: VIREMENT ETRANGER BAT N° 15000051 A 15000117,"VIREMENT ETRANGER, BAT, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03432,2411/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT FOURNISSEUR BABF N° 15000023 A 15000103,"REGLEMENT FOURNISSEUR, BABF, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03433,2412/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL BABF N° 15000010 A 15000219,"REGLEMENT MANUEL, BABF, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03434,2413/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT FOURNISSEUR BIB UBA N° 15000001 A 15000063,"REGLEMENT FOURNISSEUR, BIB UBA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03435,2414/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT FOURNISSEUR BSIC N° 15000017 A 15000057,"REGLEMENT FOURNISSEUR, BSIC, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03436,2415/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT FOURNISSEUR BSIC N° 15000059 A 15000091,"REGLEMENT FOURNISSEUR, BSIC, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03437,2416/GFC,GESTION FINANCIERE & COMPTABLE: VIREMENT DOMESTIQUE BSIC N° 15000003 A 15000089,"VIREMENT DOMESTIQUE, BSIC, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03438,2417/GFC,GESTION FINANCIERE & COMPTABLE: VIREMENT ETRANGER BSIC N° 15000045 A 15000082,"VIREMENT ETRANGER, BSIC, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03439,2418/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL BSIC N° 15000010 A 15000218,"REGLEMENT MANUEL, BSIC, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03440,2419/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000407 A 15000408,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03441,2420/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000426 A 15000440,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03442,2421/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000409 A 15000425,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03443,2422/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000441 A 15000452,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03444,2423/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000453 A 15000462,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03445,2424/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000466 A 15000476,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03446,2425/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000481 A 15000495,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03447,2426/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000496 A 15000500,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03448,2427/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000501 A 15000514,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03449,2428/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000515 A 15000545,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03450,2429/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000552 A 15000567,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03451,2430/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000568 A 15000598,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03452,2431/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000599 A 15000620,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03453,2432/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000628 A 15000638,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03454,2433/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE PAIEMENT BOA N° 15000645A 15000672,"PAIEMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03455,2434/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000270 A 15000279,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03456,2435/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000280 A 15000282,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03457,2436/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000283 A 15000292,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03458,2437/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000293 A 15000320,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03459,2438/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000322 A 15000335,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03460,2439/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000336,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03461,2440/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000337,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03462,2441/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000338 A 15000358,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03463,2442/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000359 A 15000367,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03464,2443/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 15000368 A 15000383,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03465,2444/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 150000384 A 15000386,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03466,2445/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 150000391 A 15000401,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03467,2446/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 150000402 A 15000551,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03468,2447/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 150000631 A 15000634,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03469,2448/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT BOA N° 150000641 A 15000668,"VIREMENT, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03470,2449/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT ETRANGER BOA N° 150000050 A 15000388,"VIREMENT ETRANGER, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03471,2450/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT FOURNISSEUR BOA N° 150000009 A 15000331,"REGLEMENT FOURNISSEUR, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03472,2451/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT FOURNISSEUR BOA N° 150000349 A 15000675,"REGLEMENT FOURNISSEUR, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03473,2452/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL BOA N° 150000008 A 15000241,"REGLEMENT MANUEL, BOA, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03474,2453/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT CBAO N° 150000001 A 15000084,"VIREMENT, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03475,2454/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT CBAO N° 150000075 A 15000148,"VIREMENT, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03476,2455/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT CBAO N° 150000135 A 15000215,"VIREMENT, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03477,2456/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT CBAO N° 150000216 A 15000257,"VIREMENT, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03478,2457/GFC,GESTION FINANCIERE & COMPTABLE: ORDRE DE VIREMENT CBAO N° 150000264 A 15000292,"VIREMENT, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03479,2458/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000039 A 15000067,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03480,2459/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000068 A 15000128,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03481,2460/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000130 A 15000183,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03482,2461/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000184 A 15000211,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03483,2462/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000227 A 15000238,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03484,2463/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000242 A 15000307,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03485,2464/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000308 A 15000320,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03486,2465/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000322 A 15000350,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03487,2466/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000352 A 15000392,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03488,2467/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000393 A 15000431,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03489,2468/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000435 A 15000502,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03490,2469/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000503 A 15000599,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03491,2470/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000600 A 15000655,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03492,2471/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000666 A 15000718,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03493,2472/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000719 A 15000805,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
03494,2473/GFC,GESTION FINANCIERE & COMPTABLE: REGLEMENT MANUEL CBAO N° 150000806 A 15000834,"REGLEMENT MANUEL, CBAO, COMPTABILITE, FINANCE",,2015,,CONSERVATION DEFINITIVE,(PIECE COMPTABLE),NON,
